10.221.113.229;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.229/32;
10.221.113.229;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.229/32;
10.221.121.110;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.110/32;
10.221.121.110;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.110/32;
10.221.121.111;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.111/32;
10.221.121.111;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.111/32;
10.221.121.112;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.112/32;
10.221.121.112;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.112/32;
10.221.113.244;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.244/32;
10.221.113.244;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.244/32;
10.221.113.237;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.237/32;
10.221.113.237;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.237/32;
10.192.26.168;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.168/32;
10.192.26.168;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.168/32;
10.98.9.100;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.98.9.100/32;
10.98.9.100;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.98.9.100/32;
10.98.9.101;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.98.9.101/32;
10.98.9.101;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.98.9.101/32;
10.192.26.100;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.100/32;
10.192.26.100;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.100/32;
10.221.25.44;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.25.44/32;
10.221.25.44;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.25.44/32;
10.221.113.237;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.237/32;
10.221.113.237;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.237/32;
10.192.29.246;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.29.246/32;
10.192.29.246;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.29.246/32;
10.221.121.242;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.242/32;
10.221.121.242;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.242/32;
10.192.26.83;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.83/32;
10.192.26.83;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.83/32;
10.192.2.134;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.134/32;
10.192.2.134;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.134/32;
10.192.2.133;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.133/32;
10.192.2.133;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.133/32;
10.192.26.103;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.103/32;
10.192.26.103;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.103/32;
10.192.26.150;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.150/32;
10.192.26.150;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.150/32;
10.192.26.165;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.165/32;
10.192.26.165;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.165/32;
10.192.2.144;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.144/32;
10.192.2.144;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.144/32;
10.192.2.142;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.142/32;
10.192.2.142;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.2.142/32;
10.192.40.207;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.40.207/32;
10.192.40.207;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.40.207/32;
10.192.26.187;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.187/32;
10.192.26.187;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.26.187/32;
10.192.72.110;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.72.110/32;
10.192.72.110;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.72.110/32;
10.192.72.119;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.72.119/32;
10.192.72.119;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.192.72.119/32;
200.184.192.222;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;200.184.192.222/32;
200.184.192.222;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;200.184.192.222/32;
10.221.121.250;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.250/32;
10.221.121.250;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.250/32;
10.221.24.5;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.24.5/32;
10.221.24.5;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.24.5/32;
10.221.24.4;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.24.4/32;
10.221.24.4;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.24.4/32;
10.221.24.6;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.24.6/32;
10.221.24.6;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.24.6/32;
10.221.57.4;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.57.4/32;
10.221.57.4;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.57.4/32;
10.221.121.249;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.249/32;
10.221.121.249;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.249/32;
10.221.121.250;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.250/32;
10.221.121.250;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.121.250/32;
10.221.63.78;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.63.78/32;
10.221.63.78;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.63.78/32;
10.221.113.220;22;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.220/32;
10.221.113.220;3389;Tuffin 37305;10.16.7.192/26,10.174.21.64/26;10.221.113.220/32;
10.192.72.1;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.1;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.1;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.2;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.2;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.2;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.3;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.3;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.3;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.4;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.4;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.4;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.5;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.5;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.5;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.6;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.6;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.6;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.7;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.7;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.7;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.8;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.8;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.8;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.9;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.9;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.9;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.10;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.10;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.10;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.11;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.11;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.11;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.12;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.12;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.12;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.13;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.13;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.13;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.14;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.14;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.14;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.15;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.15;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.15;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.16;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.16;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.16;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.17;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.17;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.17;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.18;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.18;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.18;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.19;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.19;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.19;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.20;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.20;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.20;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.21;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.21;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.21;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.22;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.22;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.22;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.23;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.23;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.23;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.24;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.24;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.24;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.25;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.25;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.25;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.26;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.26;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.26;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.27;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.27;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.27;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.28;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.28;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.28;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.29;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.29;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.29;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.30;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.30;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.30;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.31;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.31;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.31;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.32;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.32;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.32;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.33;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.33;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.33;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.34;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.34;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.34;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.35;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.35;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.35;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.36;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.36;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.36;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.37;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.37;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.37;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.38;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.38;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.38;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.39;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.39;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.39;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.40;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.40;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.40;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.41;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.41;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.41;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.42;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.42;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.42;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.43;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.43;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.43;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.44;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.44;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.44;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.45;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.45;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.45;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.46;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.46;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.46;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.47;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.47;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.47;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.48;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.48;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.48;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.49;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.49;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.49;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.50;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.50;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.50;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.51;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.51;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.51;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.52;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.52;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.52;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.53;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.53;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.53;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.54;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.54;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.54;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.55;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.55;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.55;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.56;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.56;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.56;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.57;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.57;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.57;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.58;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.58;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.58;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.59;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.59;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.59;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.60;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.60;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.60;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.61;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.61;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.61;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.62;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
10.192.72.62;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.72.0/24;
