timestamp;data;status_teste;ip;porta;controle;origem;mascara rede;
1654290540;03/06/2022 18:09:00;naook;10.192.26.144;443;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.144/32;
1654290540;03/06/2022 18:09:00;naook;10.192.26.144;1432;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.144/32;
1654290540;03/06/2022 18:09:00;naook;10.192.26.144;1435;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.144/32;
1654290540;03/06/2022 18:09:00;ok;10.192.26.120;22;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290545;03/06/2022 18:09:05;naook;10.192.26.120;3389;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290546;03/06/2022 18:09:06;naook;10.192.26.120;80;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290546;03/06/2022 18:09:06;naook;10.192.26.120;1520;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290546;03/06/2022 18:09:06;naook;10.192.26.120;1599;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290546;03/06/2022 18:09:06;naook;10.192.26.120;1158;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290546;03/06/2022 18:09:06;naook;10.192.26.120;5500;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290546;03/06/2022 18:09:06;naook;10.192.26.120;5519;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290546;03/06/2022 18:09:06;ok;10.192.26.120;1521;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290551;03/06/2022 18:09:11;naook;10.192.26.120;1525;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;5520;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;5539;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;1400;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;1499;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;3306;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;33060;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;33062;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;5430;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;5540;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;50000;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;50999;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;443;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;1432;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;naook;10.192.26.120;1435;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.120/32;
1654290552;03/06/2022 18:09:12;ok;10.192.26.203;22;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290558;03/06/2022 18:09:18;naook;10.192.26.203;3389;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290564;03/06/2022 18:09:24;naook;10.192.26.203;80;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290570;03/06/2022 18:09:30;naook;10.192.26.203;1520;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290576;03/06/2022 18:09:36;naook;10.192.26.203;1599;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290582;03/06/2022 18:09:42;naook;10.192.26.203;1158;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290588;03/06/2022 18:09:48;naook;10.192.26.203;5500;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290594;03/06/2022 18:09:54;naook;10.192.26.203;5519;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290600;03/06/2022 18:10:00;ok;10.192.26.203;1521;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290606;03/06/2022 18:10:06;naook;10.192.26.203;1525;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290612;03/06/2022 18:10:12;naook;10.192.26.203;5520;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290618;03/06/2022 18:10:18;naook;10.192.26.203;5539;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290624;03/06/2022 18:10:24;naook;10.192.26.203;1400;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290630;03/06/2022 18:10:30;naook;10.192.26.203;1499;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290636;03/06/2022 18:10:36;naook;10.192.26.203;3306;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290642;03/06/2022 18:10:42;naook;10.192.26.203;33060;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290648;03/06/2022 18:10:48;naook;10.192.26.203;33062;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290654;03/06/2022 18:10:54;naook;10.192.26.203;5430;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
1654290660;03/06/2022 18:11:00;naook;10.192.26.203;5540;Tuffin 37309;10.16.7.192/26,10.174.21.64/26;10.192.26.203/32;
