timestamp;data;status_teste;ip;porta;controle;origem;mascara rede;
1654287299;03/06/2022 17:14:59;naook;10.183.40.3;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287305;03/06/2022 17:15:05;naook;10.183.40.3;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287311;03/06/2022 17:15:11;naook;10.183.40.4;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287317;03/06/2022 17:15:17;naook;10.183.40.4;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287323;03/06/2022 17:15:23;naook;10.183.40.4;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287329;03/06/2022 17:15:29;naook;10.183.40.5;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287335;03/06/2022 17:15:35;naook;10.183.40.5;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287341;03/06/2022 17:15:41;naook;10.183.40.5;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287347;03/06/2022 17:15:47;naook;10.183.40.6;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287353;03/06/2022 17:15:53;naook;10.183.40.6;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287359;03/06/2022 17:15:59;naook;10.183.40.6;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287365;03/06/2022 17:16:05;naook;10.183.40.7;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287371;03/06/2022 17:16:11;naook;10.183.40.7;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287377;03/06/2022 17:16:17;naook;10.183.40.7;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287383;03/06/2022 17:16:23;naook;10.183.40.8;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287389;03/06/2022 17:16:29;naook;10.183.40.8;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287395;03/06/2022 17:16:35;naook;10.183.40.8;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287401;03/06/2022 17:16:41;naook;10.183.40.9;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287407;03/06/2022 17:16:47;naook;10.183.40.9;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287413;03/06/2022 17:16:53;naook;10.183.40.9;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287419;03/06/2022 17:16:59;naook;10.183.40.10;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287425;03/06/2022 17:17:05;naook;10.183.40.10;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287431;03/06/2022 17:17:11;naook;10.183.40.10;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287437;03/06/2022 17:17:17;naook;10.183.40.11;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287443;03/06/2022 17:17:23;naook;10.183.40.11;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287449;03/06/2022 17:17:29;naook;10.183.40.11;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287455;03/06/2022 17:17:35;naook;10.183.40.12;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287461;03/06/2022 17:17:41;naook;10.183.40.12;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287467;03/06/2022 17:17:47;naook;10.183.40.12;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287473;03/06/2022 17:17:53;naook;10.183.40.13;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287479;03/06/2022 17:17:59;naook;10.183.40.13;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287480;03/06/2022 17:18:00;naook;10.183.40.13;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287483;03/06/2022 17:18:03;naook;10.183.40.14;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
