timestamp;data;status_teste;ip;porta;controle;origem;mascara rede;
1654287175;03/06/2022 17:12:55;naook;10.221.30.170;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.221.30.170/32;
1654287183;03/06/2022 17:13:03;ok;10.221.30.170;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.221.30.170/32;
1654287191;03/06/2022 17:13:11;ok;10.221.30.170;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.221.30.170/32;
1654287208;03/06/2022 17:13:28;naook;10.192.12.174;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.192.12.174/32;
1654287231;03/06/2022 17:13:51;ok;10.192.12.174;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.192.12.174/32;
1654287237;03/06/2022 17:13:57;naook;10.192.12.174;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.192.12.174/32;
1654287243;03/06/2022 17:14:03;naook;10.168.16.87;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.168.16.87/32;
1654287249;03/06/2022 17:14:09;naook;10.168.16.87;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.168.16.87/32;
1654287255;03/06/2022 17:14:15;naook;10.168.16.87;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.168.16.87/32;
1654287261;03/06/2022 17:14:21;naook;10.183.40.1;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287267;03/06/2022 17:14:27;naook;10.183.40.1;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287273;03/06/2022 17:14:33;naook;10.183.40.1;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287279;03/06/2022 17:14:39;naook;10.183.40.2;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287285;03/06/2022 17:14:45;naook;10.183.40.2;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287291;03/06/2022 17:14:51;naook;10.183.40.2;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287297;03/06/2022 17:14:57;naook;10.183.40.3;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287303;03/06/2022 17:15:03;naook;10.183.40.3;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287309;03/06/2022 17:15:09;naook;10.183.40.3;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287315;03/06/2022 17:15:15;naook;10.183.40.4;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287321;03/06/2022 17:15:21;naook;10.183.40.4;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287327;03/06/2022 17:15:27;naook;10.183.40.4;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287333;03/06/2022 17:15:33;naook;10.183.40.5;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287339;03/06/2022 17:15:39;naook;10.183.40.5;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287345;03/06/2022 17:15:45;naook;10.183.40.5;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287351;03/06/2022 17:15:51;naook;10.183.40.6;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287357;03/06/2022 17:15:57;naook;10.183.40.6;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287363;03/06/2022 17:16:03;naook;10.183.40.6;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287369;03/06/2022 17:16:09;naook;10.183.40.7;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287375;03/06/2022 17:16:15;naook;10.183.40.7;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287381;03/06/2022 17:16:21;naook;10.183.40.7;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287387;03/06/2022 17:16:27;naook;10.183.40.8;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287393;03/06/2022 17:16:33;naook;10.183.40.8;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287399;03/06/2022 17:16:39;naook;10.183.40.8;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287405;03/06/2022 17:16:45;naook;10.183.40.9;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287411;03/06/2022 17:16:51;naook;10.183.40.9;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287417;03/06/2022 17:16:57;naook;10.183.40.9;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287423;03/06/2022 17:17:03;naook;10.183.40.10;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287429;03/06/2022 17:17:09;naook;10.183.40.10;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287435;03/06/2022 17:17:15;naook;10.183.40.10;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287441;03/06/2022 17:17:21;naook;10.183.40.11;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287447;03/06/2022 17:17:27;naook;10.183.40.11;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287453;03/06/2022 17:17:33;naook;10.183.40.11;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287459;03/06/2022 17:17:39;naook;10.183.40.12;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287465;03/06/2022 17:17:45;naook;10.183.40.12;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287471;03/06/2022 17:17:51;naook;10.183.40.12;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287477;03/06/2022 17:17:57;naook;10.183.40.13;80;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287483;03/06/2022 17:18:03;naook;10.183.40.13;443;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
1654287483;03/06/2022 17:18:03;naook;10.183.40.13;3389;Tuffin 37311;10.16.7.192/26,10.174.21.64/26;10.183.40.0/24;
