timestamp;data;status_teste;ip;porta;controle;origem;mascara rede;
1653679907;27/05/2022 16:31:47;ok;10.192.29.195;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679912;27/05/2022 16:31:52;naook;10.192.29.196;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679918;27/05/2022 16:31:58;naook;10.192.29.196;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679924;27/05/2022 16:32:04;naook;10.192.29.196;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679930;27/05/2022 16:32:10;ok;10.192.29.197;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679936;27/05/2022 16:32:16;naook;10.192.29.197;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679937;27/05/2022 16:32:17;ok;10.192.29.197;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679942;27/05/2022 16:32:22;ok;10.192.29.198;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679948;27/05/2022 16:32:28;naook;10.192.29.198;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679949;27/05/2022 16:32:29;ok;10.192.29.198;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679954;27/05/2022 16:32:34;naook;10.192.29.199;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679960;27/05/2022 16:32:40;naook;10.192.29.199;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679966;27/05/2022 16:32:46;naook;10.192.29.199;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679972;27/05/2022 16:32:52;ok;10.192.29.200;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679978;27/05/2022 16:32:58;naook;10.192.29.200;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679979;27/05/2022 16:32:59;ok;10.192.29.200;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679985;27/05/2022 16:33:05;ok;10.192.29.201;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679991;27/05/2022 16:33:11;naook;10.192.29.201;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679992;27/05/2022 16:33:12;ok;10.192.29.201;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653679997;27/05/2022 16:33:17;ok;10.192.29.202;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680003;27/05/2022 16:33:23;naook;10.192.29.202;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680004;27/05/2022 16:33:24;ok;10.192.29.202;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680009;27/05/2022 16:33:29;naook;10.192.29.203;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680015;27/05/2022 16:33:35;naook;10.192.29.203;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680021;27/05/2022 16:33:41;naook;10.192.29.203;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680027;27/05/2022 16:33:47;ok;10.192.29.204;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680029;27/05/2022 16:33:49;naook;10.192.29.204;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680029;27/05/2022 16:33:49;ok;10.192.29.204;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680032;27/05/2022 16:33:52;ok;10.192.29.205;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680035;27/05/2022 16:33:55;naook;10.192.29.205;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680035;27/05/2022 16:33:55;ok;10.192.29.205;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680038;27/05/2022 16:33:58;naook;10.192.29.206;22;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680043;27/05/2022 16:34:03;naook;10.192.29.206;3389;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
1653680049;27/05/2022 16:34:09;naook;10.192.29.206;80;Tuffin 37308;10.16.7.192/26,10.174.21.64/26;10.192.29.0/24;
